program_name,source_file,category,course_name,course_ids,credits,note,year1_fall,year1_spring,year2_fall,year2_spring,year3_fall,year3_spring,year4_fall,year4_spring
資訊工程專長,資訊工程專長_table_1.csv,系訂 必修,機率與統計,['CE2006'],3.0,,,,3.0,,,,,
資訊工程專長,資訊工程專長_table_1.csv,系訂 必修,程式語言,['CE2004'],3.0,,,,,3.0,,,,
資訊工程專長,資訊工程專長_table_1.csv,系訂 必修,作業系統,['CE3002'],3.0,,,,,3.0,,,,
資訊工程專長,資訊工程專長_table_1.csv,系訂 必修,計算機組織,['CE3001'],3.0,,,,,3.0,,,,
資訊工程專長,資訊工程專長_table_1.csv,系訂 必修,演算法,['CE3005'],3.0,,,,,3.0,,,,
資訊工程專長,資訊工程專長_table_1.csv,系訂 必修,計算機網路,['CE3007'],,,,,,,3.0,,,
資訊工程專長,資訊工程專長_table_1.csv,系訂 必修,專題實驗,"['CE3008', 'CE4001']",,,,,,,2.0,2.0,,
資訊工程專長,資訊工程專長_table_1.csv,系訂 必修,編譯器,['CE3006'],,,,,,,3.0,,,
資訊管理學系,資訊管理學系_table_1.csv,共同 必修,國文,[],5.0,,,5.0,,,,,,
資訊管理學系,資訊管理學系_table_1.csv,共同 必修,外文,[],3.0,,,3.0,3.0,,,,,
資訊管理學系,資訊管理學系_table_1.csv,共同 必修,體育課程,[],0.0,,,0.0,0.0,0.0,0.0,0.0,,
資訊管理學系,資訊管理學系_table_1.csv,共同 必修,服務學習課程,[],0.0,,,0.0,0.0,,,,,
資訊管理學系,資訊管理學系_table_1.csv,共同 必修,通識課程(含核心必修、選修科目),[],14.0,,,14.0,,,,,,
資訊管理學系,資訊管理學系_table_1.csv,院訂 必修,會計學,"['MT1031', 'MT1032']",3.0,,,3.0,3.0,,,,,
資訊管理學系,資訊管理學系_table_1.csv,院訂 必修,企業概論,['MT1021'],3.0,,,3.0,,,,,,
資訊管理學系,資訊管理學系_table_1.csv,院訂 必修,統計學,"['MT2041', 'MT2042']",3.0,,,,,3.0,3.0,,,
資訊管理學系,資訊管理學系_table_1.csv,院訂 必修,經濟學,"['MT1011', 'MT1012']",3.0,,,,,3.0,3.0,,,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,微積分,['MA1005'],3.0,,,3.0,,,,,,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,計算機概論I,['IM1001'],3.0,,,3.0,,,,,,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,程式設計,['IM1023'],3.0,,,,3.0,,,,,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,資訊管理導論,['IM1018'],3.0,,,,3.0,,,,,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,作業系統,['IM2046'],3.0,,,,,3.0,,,,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,資料與檔案結構,['IM2011'],3.0,,,,,3.0,,,,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,資料庫管理,['IM2002'],,,,,,,3.0,,,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,企業資料通訊,['IM3061'],,,,,,,3.0,,,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,行銷學,['IM3059'],,,,,,,,3.0,,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,系統分析與設計,['IM3069'],,,,,,,,3.0,,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,作業研究I,['IM3003'],,,,,,,,3.0,,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,組織行為,['IM3070'],,,,,,,,3.0,,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,人工智慧與機器學習,['IM3078'],,,,,,,,,3.0,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,演算法,['IM2037'],,,,,,,,,3.0,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,電子商務,['IM3031'],,,,,,,,,3.0,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,資訊系統發展專題 I/Ⅱ,"['IM3028', 'IM4001']",,,,,,,,,3.0,3.0
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,管理資訊系統,['IM4048'],,,,,,,,,,3.0
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,一、共同必修,[],,備註,,,,,,,,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,1,[],,,,,,,,,,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,2,[],6.0,,6.0,,,,,,,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,3,[],,,,,,,,,,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,4,[],,,,,,,,,,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,二、院、系訂必修,[],,,,,,,,,,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,1,[],100.0,,100.0,,,,,,,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,2,[],12.0,,12.0,,,,,,,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,3,[],1013.0,,1013.0,,,,,,,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,三、雙主修規定,[],,,,,,,,,,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,1,[],,,,,,,,,,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,2,[],1013.0,,1013.0,,,,,,,
資訊管理學系,資訊管理學系_table_1.csv,系訂 必修,3,[],40.0,,40.0,,,,,,,
資訊電機學院學士班【1140924修訂版】,資訊電機學院學士班【1140924修訂版】_table_1.csv,資訊電機學院學士班應修科目表(114學年度入學新生適用),國文,[],5.0,共同必修 (25),5.0,,,,,,,
資訊電機學院學士班【1140924修訂版】,資訊電機學院學士班【1140924修訂版】_table_1.csv,資訊電機學院學士班應修科目表(114學年度入學新生適用),外文,[],3.0,,3.0,3.0,,,,,,
資訊電機學院學士班【1140924修訂版】,資訊電機學院學士班【1140924修訂版】_table_1.csv,資訊電機學院學士班應修科目表(114學年度入學新生適用),體育課程,[],0.0,,0.0,0.0,0.0,0.0,0.0,,,
資訊電機學院學士班【1140924修訂版】,資訊電機學院學士班【1140924修訂版】_table_1.csv,資訊電機學院學士班應修科目表(114學年度入學新生適用),服務學習課程,[],0.0,,0.0,0.0,,,,,,
資訊電機學院學士班【1140924修訂版】,資訊電機學院學士班【1140924修訂版】_table_1.csv,資訊電機學院學士班應修科目表(114學年度入學新生適用),通識課程 (含核心必修、選修科目),[],14.0,,14.0,,,,,,,
資訊電機學院學士班【1140924修訂版】,資訊電機學院學士班【1140924修訂版】_table_1.csv,資訊電機學院學士班應修科目表(114學年度入學新生適用),微積分,"['MA1003', 'MA1004']",3.0,院訂必修 (25),3.0,3.0,,,,,,
資訊電機學院學士班【1140924修訂版】,資訊電機學院學士班【1140924修訂版】_table_1.csv,資訊電機學院學士班應修科目表(114學年度入學新生適用),資電工程概論,['IP1001'],2.0,,2.0,,,,,,,
資訊電機學院學士班【1140924修訂版】,資訊電機學院學士班【1140924修訂版】_table_1.csv,資訊電機學院學士班應修科目表(114學年度入學新生適用),線性代數,"['EE1009', 'CO1007', 'CE2005']",3.0,,3.0,,,,,,,
資訊電機學院學士班【1140924修訂版】,資訊電機學院學士班【1140924修訂版】_table_1.csv,資訊電機學院學士班應修科目表(114學年度入學新生適用),數位系統導論,"['EE2016', 'CO1002', 'CE2008']",3.0,,3.0,,,,,,,
資訊電機學院學士班【1140924修訂版】,資訊電機學院學士班【1140924修訂版】_table_1.csv,資訊電機學院學士班應修科目表(114學年度入學新生適用),數位邏輯實驗/數位系統實驗,"['EE1006', 'CO1006', 'CE2010']",1.0,,1.0,,,,,,,
資訊電機學院學士班【1140924修訂版】,資訊電機學院學士班【1140924修訂版】_table_1.csv,資訊電機學院學士班應修科目表(114學年度入學新生適用),計算機概論 I,"['EE1003', 'CO1001', 'CE1001']",4.0,,4.0,,,,,,,
資訊電機學院學士班【1140924修訂版】,資訊電機學院學士班【1140924修訂版】_table_1.csv,資訊電機學院學士班應修科目表(114學年度入學新生適用),計算機概論實習 I,"['EE1007', 'CO1005', 'CE1003']",,,,,,,,,,
資訊電機學院學士班【1140924修訂版】,資訊電機學院學士班【1140924修訂版】_table_1.csv,資訊電機學院學士班應修科目表(114學年度入學新生適用),資電專題實作 (I,['IP2001'],3.0,,,,3.0,,,,,
資訊電機學院學士班【1140924修訂版】,資訊電機學院學士班【1140924修訂版】_table_1.csv,資訊電機學院學士班應修科目表(114學年度入學新生適用),資電專題實作 (II,['IP2002'],3.0,,,,3.0,,,,,
資訊電機學院學士班【1140924修訂版】,資訊電機學院學士班【1140924修訂版】_table_1.csv,資訊電機學院學士班應修科目表(114學年度入學新生適用),電路學I,"['EE2002', 'CO2001']",3.0,院訂必選 (至少6學 分),,3.0,,,,,,
資訊電機學院學士班【1140924修訂版】,資訊電機學院學士班【1140924修訂版】_table_1.csv,資訊電機學院學士班應修科目表(114學年度入學新生適用),工程數學─微分方程,"['EE1010', 'CO2011']",3.0,,,3.0,,,,,,
資訊電機學院學士班【1140924修訂版】,資訊電機學院學士班【1140924修訂版】_table_1.csv,資訊電機學院學士班應修科目表(114學年度入學新生適用),離散數學,['CE2003'],3.0,,,,3.0,,,,,
資訊電機學院學士班【1140924修訂版】,資訊電機學院學士班【1140924修訂版】_table_1.csv,資訊電機學院學士班應修科目表(114學年度入學新生適用),計算機概論II,['CE1002'],4.0,,4.0,,,,,,,
資訊電機學院學士班【1140924修訂版】,資訊電機學院學士班【1140924修訂版】_table_1.csv,資訊電機學院學士班應修科目表(114學年度入學新生適用),計算機概論實習II,['CE1004'],,,,,,,,,,
資電學院各系等同課程對照表,資電學院各系等同課程對照表_table_1.csv,項目,通訊系,[],,項目,,,,,,,,
資電學院各系等同課程對照表,資電學院各系等同課程對照表_table_1.csv,1,工程數學-線性代數 必修,['CO1007'],1009.0,1,1009.0,2005.0,,,,,,
資電學院各系等同課程對照表,資電學院各系等同課程對照表_table_1.csv,2,資料結構 選修,['CO2012'],2007.0,2,2007.0,2002.0,,,,,,
資電學院各系等同課程對照表,資電學院各系等同課程對照表_table_1.csv,3,機率 必修,['CO3003'],4020.0,3,4020.0,2006.0,,,,,,
資電學院各系等同課程對照表,資電學院各系等同課程對照表_table_1.csv,4,訊號與系統 必修,['CO3004'],3009.0,4,3009.0,,,,,,,
資電學院各系等同課程對照表,資電學院各系等同課程對照表_table_1.csv,5,微算機原理 選修,['CO3006'],3046.0,5,3046.0,2012.0,,,,,,
資電學院各系等同課程對照表,資電學院各系等同課程對照表_table_1.csv,6,通訊原理I 必修,['CO3007'],3004.0,6,3004.0,,,,,,,
資電學院各系等同課程對照表,資電學院各系等同課程對照表_table_1.csv,7,通訊原理II 必修,['CO3008'],4013.0,7,4013.0,,,,,,,
資電學院各系等同課程對照表,資電學院各系等同課程對照表_table_1.csv,8,計算機組織 選修,['CO3020'],3035.0,8,3035.0,3001.0,,,,,,
資電學院各系等同課程對照表,資電學院各系等同課程對照表_table_1.csv,9,數位訊號處理概論 選修,['CO4003'],4033.0,9,,4033.0,,,,,,
資電學院各系等同課程對照表,資電學院各系等同課程對照表_table_1.csv,10,數位信號處理 選修,['CO6021'],6009.0,10,6009.0,,,,,,,
資電學院各系等同課程對照表,資電學院各系等同課程對照表_table_1.csv,11,數位影像處理 選修,['CO6041'],8045.0,11,8045.0,,,,,,,
資電學院各系等同課程對照表,資電學院各系等同課程對照表_table_1.csv,12,12,[],8008.0,,8008.0,5037.0,,,,,,
資電學院各系等同課程對照表,資電學院各系等同課程對照表_table_1.csv,13,排隊理論 選修,['CO6032'],6092.0,13,,6092.0,,,,,,
資電學院各系等同課程對照表,資電學院各系等同課程對照表_table_1.csv,14,無線通訊網路 選修,['CO6010'],7057.0,14,,7057.0,,,,,,
資電學院各系等同課程對照表,資電學院各系等同課程對照表_table_1.csv,15,工程數學-微分方程 必修,['CO2011'],1010.0,15,1010.0,1006.0,,,,,,
資電學院各系等同課程對照表,資電學院各系等同課程對照表_table_1.csv,16,數位系統導論 必修,['CO1002'],2016.0,16,2016.0,2008.0,,,,,,
資電學院各系等同課程對照表,資電學院各系等同課程對照表_table_1.csv,17,計算機概論I 必修,['CO1001'],1003.0,17,1003.0,1001.0,,,,,,
資電學院各系等同課程對照表,資電學院各系等同課程對照表_table_1.csv,18,計概實習 必修,['CO1005'],1007.0,18,1007.0,1003.0,,,,,,
資電學院各系等同課程對照表,資電學院各系等同課程對照表_table_1.csv,19,工程數學-複變函數 必修,['CO2013'],2030.0,19,2030.0,,,,,,,
通訊工程學系(含課程流程表)【1140924修訂版】,通訊工程學系(含課程流程表)【1140924修訂版】_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),國文,[],5.0,共 同 必 修,,,,5.0,,,,
通訊工程學系(含課程流程表)【1140924修訂版】,通訊工程學系(含課程流程表)【1140924修訂版】_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),外文,[],3.0,,,,,3.0,3.0,,,
通訊工程學系(含課程流程表)【1140924修訂版】,通訊工程學系(含課程流程表)【1140924修訂版】_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),體育課程,[],0.0,,,,,0.0,0.0,0.0,0.0,0.0
通訊工程學系(含課程流程表)【1140924修訂版】,通訊工程學系(含課程流程表)【1140924修訂版】_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),服務學習課程,[],0.0,,,,,0.0,0.0,,,
通訊工程學系(含課程流程表)【1140924修訂版】,通訊工程學系(含課程流程表)【1140924修訂版】_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),通識課程(含核心必修、選修科目),[],14.0,,,,,14.0,,,,
通訊工程學系(含課程流程表)【1140924修訂版】,通訊工程學系(含課程流程表)【1140924修訂版】_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),微積分,"['MA1003', 'MA1004']",3.0,系 訂 必 修,,,,3.0,3.0,,,
通訊工程學系(含課程流程表)【1140924修訂版】,通訊工程學系(含課程流程表)【1140924修訂版】_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),普通物理,"['APH1031', 'PH1032']",3.0,,,,,3.0,3.0,,,
通訊工程學系(含課程流程表)【1140924修訂版】,通訊工程學系(含課程流程表)【1140924修訂版】_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),普物實驗,"['PH1003', 'PH1004']",1.0,,,,,1.0,1.0,,,
通訊工程學系(含課程流程表)【1140924修訂版】,通訊工程學系(含課程流程表)【1140924修訂版】_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),計算機概論 I,['CO1001'],3.0,,,,,3.0,,,,
通訊工程學系(含課程流程表)【1140924修訂版】,通訊工程學系(含課程流程表)【1140924修訂版】_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),計概實習,['CO1005'],1.0,,,,,1.0,,,,
通訊工程學系(含課程流程表)【1140924修訂版】,通訊工程學系(含課程流程表)【1140924修訂版】_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),數位系統導論,['CO1002'],3.0,,,,,3.0,,,,
通訊工程學系(含課程流程表)【1140924修訂版】,通訊工程學系(含課程流程表)【1140924修訂版】_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),數位邏輯實驗,['CO1006'],,,,,,,1.0,,,
通訊工程學系(含課程流程表)【1140924修訂版】,通訊工程學系(含課程流程表)【1140924修訂版】_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),工程數學-線性代數,['CO1007'],3.0,,,,,3.0,,,,
通訊工程學系(含課程流程表)【1140924修訂版】,通訊工程學系(含課程流程表)【1140924修訂版】_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),電路學 I,['CO2001'],,,,,,,3.0,,,
通訊工程學系(含課程流程表)【1140924修訂版】,通訊工程學系(含課程流程表)【1140924修訂版】_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),電子學 I,['CO2005'],,,,,,,,3.0,,
通訊工程學系(含課程流程表)【1140924修訂版】,通訊工程學系(含課程流程表)【1140924修訂版】_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),工程數學-微分方程,['CO2011'],,,,,,,3.0,,,
通訊工程學系(含課程流程表)【1140924修訂版】,通訊工程學系(含課程流程表)【1140924修訂版】_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),工程數學-複變函數,['CO2013'],,,,,,,,3.0,,
通訊工程學系(含課程流程表)【1140924修訂版】,通訊工程學系(含課程流程表)【1140924修訂版】_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),電子電路實驗,['CO2010'],,,,,,,,,1.0,
通訊工程學系(含課程流程表)【1140924修訂版】,通訊工程學系(含課程流程表)【1140924修訂版】_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),機率,['CO3003'],,,,,,,,,3.0,
通訊工程學系(含課程流程表)【1140924修訂版】,通訊工程學系(含課程流程表)【1140924修訂版】_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),訊號與系統,['CO3004'],,,,,,,,,3.0,
通訊工程學系(含課程流程表)【1140924修訂版】,通訊工程學系(含課程流程表)【1140924修訂版】_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),通訊實驗 I/II,"['CO3001', 'CO3002']",,,,,,,,,,1.0
通訊工程學系(含課程流程表)【1140924修訂版】,通訊工程學系(含課程流程表)【1140924修訂版】_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),通訊原理 I/II,"['CO3007', 'CO3008']",,,,,,,,,,3.0
通訊工程學系(含課程流程表)【1140924修訂版】,通訊工程學系(含課程流程表)【1140924修訂版】_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),專題實作 I,['CO3025'],,,,,,,,,,3.0
通訊工程學系(含課程流程表)【1140924修訂版】,通訊工程學系(含課程流程表)【1140924修訂版】_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),專題實作 II,['CO3026'],,,,,,,,,,
通訊工程學系(含課程流程表)【1140924修訂版】,通訊工程學系(含課程流程表)【1140924修訂版】_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),專 長 課 程,[],2006.0,,,2006.0,,,,,3.0,
通訊工程學系(含課程流程表)【1140924修訂版】,通訊工程學系(含課程流程表)【1140924修訂版】_table_2.csv,備 註,一 、共同必修 1.共同科目表修習及其他畢業條件，請見應修科目表注意事項。 2.本系新生外文課程，可修大一英文工程課群 6 學分或英文系之其他英文課程。 3.選修「進修英文」取得之學分，不列入本系之畢業學分總數。 4.通識核心必修四大領域中至少須修習一個領域。 二、系訂必修 1.最低畢業學分為132學分。 2.專長課程分為A組(電通訊組)、B組(資通訊組)二組，畢業前須修畢任一組訂必修 15學分(包 含三門必修及任二門多選二課程)，超修之專長課程學分可認列為選修學分。 3.由電機、通訊課程流程中具有「＊」記號課程，選修 12學分，且須至少跨二類別之課程。 4.由電機、通訊課程流程中具有「△」記號實驗課程，選修 9學分，且須跨電通訊與資通訊兩組 類別之實驗課程。 5.依據「中央大學資電學院各系等同課程對照表」，等同課程科目重複修讀者，不列入畢業學分 數。 三、雙主修規定 1.依本校「學生修讀雙主修辦法」辦理。 2.除依本校雙主修辦法之規定辦理外，並應修滿上述二之第 2、5項規定，且至少由電機、通訊 課程流程中具有「*」記號課程選修 6學分，以及自 A、B二組中所選專長分組之實驗課程至少選 修 3學分，始可取得雙主修畢業資格。 3.非本系所開課程而取得之雙主修學分，由本系課程委員會審查通過後採認。 四、提前畢業標準 學業總平均成績名次在本系該年級學生數前 20%以內，或學業總平均成績在 85分以上，其他注 意事項請參照本校學則之畢業條件相關規定；如有特殊情形者，須提送具體事由經本系課程委 員會議審核認定。,[],,備 註,,,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_1.csv,共同 必修,國文,[],5.0,,5.0,,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_1.csv,共同 必修,外文,[],3.0,,3.0,3.0,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_1.csv,共同 必修,體育課程,[],0.0,,0.0,0.0,0.0,0.0,0.0,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_1.csv,共同 必修,服務學習課程,[],0.0,,0.0,0.0,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_1.csv,共同 必修,通識課程(含核心必修、選修科目),[],14.0,,14.0,,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_1.csv,系訂 必修,微積分,"['MA1003', 'MA1004']",3.0,,3.0,3.0,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_1.csv,系訂 必修,普通物理A,"['PH1031', 'PH1032']",3.0,,3.0,3.0,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_1.csv,系訂 必修,普物實驗,"['PH1003', 'PH1004']",1.0,,1.0,1.0,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_1.csv,系訂 必修,計算機概論 I,['EE1003'],3.0,,3.0,,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_1.csv,系訂 必修,計算機概論實習,['EE1007'],1.0,,1.0,,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_1.csv,系訂 必修,數位系統導論,['EE2016'],3.0,,3.0,,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_1.csv,系訂 必修,工程數學-線性代數,['EE1009'],3.0,,3.0,,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_1.csv,系訂 必修,數位邏輯實驗,['EE1006'],1.0,,,1.0,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_1.csv,系訂 必修,工程數學-微分方程,['EE1010'],3.0,,,3.0,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_1.csv,系訂 必修,電路學 I / II,"['EE2002', 'EE2011']",3.0,,,3.0,3.0,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_1.csv,系訂 必修,電子學 I / II,"['EE2001', 'EE2009']",3.0,,,,3.0,3.0,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_1.csv,系訂 必修,電子電路實驗 I / II / III,"['EE2027', 'EE2028', 'EE3047']",1.0,,,,1.0,1.0,1.0,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_1.csv,系訂 必修,電磁學 I / II,"['EE2004', 'EE2015']",3.0,,,,3.0,3.0,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_1.csv,系訂 必修,工程數學-複變,['EE2030'],3.0,,,,3.0,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_1.csv,系訂 必修,信號與系統,['EE3009'],3.0,,,,,3.0,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_1.csv,系訂 必修,畢業專題,['EE4044'],,,,,,,3.0,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_1.csv,系訂 必修,一、 共同必修 1 共同科目修習及其他畢業條件，請見應修科目表注意事項。 2 本系新生外文課程一律必修「大一英文」工程課群6學分。 3 選修「進修英文」取得之學分，不列入本系之畢業學分總數。 4 通識核心必修四大領域中至少須修習一個領域。 二、 系訂必修 1 最低畢業學分為132學分；其中專題實作課程(課號：、、)至多採計6學分。 2 由下表電機、通訊課程流程中具有「*」記號課程，選修18學分，且須至少跨三類別之課程。 3 本系同學畢業以前須自下表電機、通訊課程流程中具有「 」記號實驗課程，選修9學分課程，且須至 少跨三類別之課程，始得畢業。 4 本系同學畢業以前須自本系或資電學院開授的課程中選修 △12 學分，始得畢業(不包含第2項之18學分 及第3項之9學分)。 5 修習畢業專題課程當學期須至「臺灣學術倫理教育資源中心」線上平台自行修習「學術倫理教育課程」 (0學分)，並通過線上課程測驗達及格標準。 6 有意抵免研究所課程學分者，請依照本系相關辦法選修研究所課程。 7 依據「中央大學資電學院各系等同課程對照表」，等同課程科目重複修讀者，不列入畢業學分數。 8 鼓勵踴躍修讀化學系開設之『普通化學』課程。 三、 雙主修規定 1 依本校「學生修讀雙主修辦法」辦理。 2 除依本校雙主修辦法之規定辦理外，並應修滿上述二、2~3 項規定之學分數後，始可取得雙主修畢業資 格。 四、 學分抵免 1 學分抵免須依據本校及本系學分抵免辦法辦理。 2 在學生：本系有開設之必修科目及「*」記號課程，選修他校或本校他系者不可抵修；如有特殊情形， 須事先申請，並經本系學術委員會審核同意後，始可選修，事後申請概不受理。 五、學業成績優異者，學業總平均成績名次在本系該年級學生數前百分之二十以內，且學業總平均成績在七十 五分以上者，經系主任及教務長核准，得於修業期限屆滿前一學期或一學年提前畢業。 六、學生當學年度限修習所屬班別的必修課程，不可跨班選修。如有違反情事，本系於選課系統逕行更正。,['EE4004'],,備註,,,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_2.csv,電 機 、 通 訊 課 程 流 程 實 驗 群 組 及 * 記 號 課 程 列 表,實驗群組 (選修9學分課程，且須至少跨三類別之課程),[],,電 機 、 通 訊 課 程 流 程 實 驗 群 組 及 * 記 號 課 程 列 表,,,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_2.csv,,電子類別,[],3044.0,,3044.0,3.0,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_2.csv,,固態類別,[],4027.0,,4027.0,3.0,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_2.csv,,智慧系統類別,[],3046.0,,3046.0,3.0,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_2.csv,,電波類別,[],4036.0,,4036.0,3.0,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_2.csv,,電通訊類別,[],4009.0,,4009.0,3.0,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_2.csv,,資通訊類別,[],3024.0,,3024.0,3.0,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_2.csv,,「*」記號課程 (選修18學分，且須至少跨三類別之課程),[],,,,,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_2.csv,,電子類別,[],2007.0,,2007.0,3.0,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_2.csv,,固態類別,[],2023.0,,2023.0,3.0,,,,,,
